,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
16,Cc1cccc2c1nc(N)n2C,CCc1cccc2nc(N)n(C)c12,0.4680851063829787,4.426437377929688,sim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0016,0.28378378378378377,0.28378378378378377
17,Cn1c(N)nc2cccc(CCCO)c21,CCc1cccc2nc(N)n(C)c12,0.6595744680851063,4.510918140411377,sim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0017,0.35064935064935066,0.35064935064935066
18,CCCCCCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.6470588235294118,4.547086715698242,sim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0018,0.3253012048192771,0.3253012048192771
19,Cn1c(N)nc2cccc(Br)c21,CCc1cccc2nc(N)n(C)c12,0.6428571428571429,4.5486907958984375,sim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0019,0.3380281690140845,0.3380281690140845
20,Cn1c(N)nc2cc(F)ccc21,CCc1cccc2nc(N)n(C)c12,0.4375,3.5810706615448,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0020,0.3013698630136986,0.3013698630136986
21,Cn1c(N)nc2cccc(C3CC3)c21,CCc1cccc2nc(N)n(C)c12,0.5625,3.735833644866944,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,MOL0021,0.3116883116883117,0.3116883116883117
22,Cn1c(N)nc2cccc(F)c21,CCc1cccc2nc(N)n(C)c12,0.6428571428571429,4.271803379058838,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0022,0.35714285714285715,0.35714285714285715
23,Cn1c(N)nc2cccc(CC3CC3)c21,CCc1cccc2nc(N)n(C)c12,0.6595744680851063,4.311790943145752,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,MOL0023,0.35064935064935066,0.35064935064935066
24,Cn1c(N)nc2ccc(CCCO)cc21,CCc1cccc2nc(N)n(C)c12,0.3928571428571428,4.424777984619141,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0024,0.3,0.3
25,CNc1nc2cccc(C)c2n1C,CCc1cccc2nc(N)n(C)c12,0.44,4.479285717010498,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0025,0.2564102564102564,0.2564102564102564
26,CCc1ccc2nc(N)n(C)c2c1,CCc1cccc2nc(N)n(C)c12,0.5319148936170213,4.550049781799316,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0026,0.32432432432432434,0.32432432432432434
27,Cn1c(N)nc2cccc(C3CCCC3)c21,CCc1cccc2nc(N)n(C)c12,0.4909090909090909,4.606914520263672,medsim,CCc1cccc2nc(N)n(C)c12,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,MOL0027,0.2857142857142857,0.2857142857142857
28,Cn1c(N)nc2cccc(C(C)(C)O)c21,CCc1cccc2nc(N)n(C)c12,0.5833333333333334,4.627225399017334,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0028,0.3076923076923077,0.3076923076923077
29,Cn1c(N)nc2cccc(CC3CCCCC3)c21,CCc1cccc2nc(N)n(C)c12,0.543859649122807,5.159876346588135,medsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,MOL0029,0.3103448275862069,0.3103448275862069
30,CCc1cccc2c1nc(N)n2C,CCc1cccc2nc(N)n(C)c12,0.6363636363636364,3.133178472518921,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0030,0.30666666666666664,0.30666666666666664
31,CC(C)Cc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.7111111111111111,3.425243616104126,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0031,0.35526315789473684,0.35526315789473684
32,CCOCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.7333333333333333,4.610855102539063,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0032,0.35064935064935066,0.35064935064935066
33,CC(C)CCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.6666666666666666,4.655120372772217,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0033,0.34177215189873417,0.34177215189873417
34,Cn1c(N)nc2cccc(CF)c21,CCc1cccc2nc(N)n(C)c12,0.7560975609756098,4.727849960327148,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0034,0.38028169014084506,0.38028169014084506
35,COCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.7441860465116279,4.965785026550293,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0035,0.36486486486486486,0.36486486486486486
36,Cn1c(N)nc2cccc(CC(C)(C)C)c21,CCc1cccc2nc(N)n(C)c12,0.6808510638297872,5.255482196807861,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0036,0.34615384615384615,0.34615384615384615
37,CSCCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.6956521739130435,5.2707295417785645,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0037,0.35064935064935066,0.35064935064935066
38,CCOCCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.6875,5.47774076461792,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0038,0.35443037974683544,0.35443037974683544
39,CSCc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.7441860465116279,5.6497297286987305,highsim,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0039,0.36486486486486486,0.36486486486486486
40,Nc1nc2ccc(Cl)cc2[nH]1,CCc1cccc2nc(N)n(C)c12,0.2641509433962264,2.320235013961792,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0040,0.19230769230769232,0.19230769230769232
41,Cc1ccc2[nH]c(N)nc2c1,CCc1cccc2nc(N)n(C)c12,0.2884615384615384,2.556381702423096,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0041,0.2077922077922078,0.2077922077922078
42,CC(C)n1c(N)nc2ccccc21,CCc1cccc2nc(N)n(C)c12,0.3846153846153846,2.650496244430542,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0042,0.2894736842105263,0.2894736842105263
43,CCn1c(N)nc2ccccc21,CCc1cccc2nc(N)n(C)c12,0.4285714285714285,2.735912084579468,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0043,0.3150684931506849,0.3150684931506849
44,Cc1nc2ccccc2[nH]1,CCc1cccc2nc(N)n(C)c12,0.2745098039215686,2.8816089630126958,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0044,0.22972972972972974,0.22972972972972974
45,Nc1nc2cc(Cl)ccc2[nH]1,CCc1cccc2nc(N)n(C)c12,0.2641509433962264,3.0139479637146,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0045,0.19230769230769232,0.19230769230769232
46,Cc1nc2ccccc2n1C,CCc1cccc2nc(N)n(C)c12,0.3673469387755102,3.075601816177368,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0046,0.273972602739726,0.273972602739726
47,Cc1cccc2[nH]c(N)nc12,CCc1cccc2nc(N)n(C)c12,0.3137254901960784,3.1537106037139893,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0047,0.2077922077922078,0.2077922077922078
48,CCCn1c(N)nc2ccccc21,CCc1cccc2nc(N)n(C)c12,0.4038461538461538,3.2106776237487797,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0048,0.32,0.32
49,Nc1nc2ccccc2[nH]1,CCc1cccc2nc(N)n(C)c12,0.3,3.708883285522461,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0049,0.2465753424657534,0.2465753424657534
50,Cn1c(N)nc2cc(Cl)ccc21,CCc1cccc2nc(N)n(C)c12,0.4375,4.136383533477783,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0050,0.3013698630136986,0.3013698630136986
51,COc1cccc2c1nc(N)n2C,CCc1cccc2nc(N)n(C)c12,0.44,4.343754768371582,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0051,0.2727272727272727,0.2727272727272727
52,Cc1nc2ccc(Cl)cc2n1CCN(C)C,CCc1cccc2nc(N)n(C)c12,0.25,5.99074125289917,scaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0052,0.19101123595505617,0.19101123595505617
53,COc1ccc2[nH]c(N)nc2c1,CCc1cccc2nc(N)n(C)c12,0.2727272727272727,3.637603998184204,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0053,0.2,0.2
54,COc1cccc2[nH]c(N)nc12,CCc1cccc2nc(N)n(C)c12,0.2962962962962963,3.64825701713562,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0054,0.2,0.2
55,Cn1c(N)nc2cc(Cl)c(Cl)cc21,CCc1cccc2nc(N)n(C)c12,0.3396226415094339,3.682243824005127,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0055,0.27631578947368424,0.27631578947368424
56,Cn1c(N)nc2ccc(Cl)c(Cl)c21,CCc1cccc2nc(N)n(C)c12,0.4791666666666667,3.822715997695923,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0056,0.3108108108108108,0.3108108108108108
57,CC(=O)Nc1nc2ccccc2n1C,CCc1cccc2nc(N)n(C)c12,0.3157894736842105,4.242527961730957,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0057,0.24691358024691357,0.24691358024691357
58,COCCn1c(N)nc2ccccc21,CCc1cccc2nc(N)n(C)c12,0.3571428571428571,4.254859447479248,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0058,0.3076923076923077,0.3076923076923077
59,COC(=O)c1ccc2[nH]c(N)nc2c1,CCc1cccc2nc(N)n(C)c12,0.25,4.256809711456299,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0059,0.18823529411764706,0.18823529411764706
60,COc1ccc2c(c1)nc(N)n2C,CCc1cccc2nc(N)n(C)c12,0.44,4.394066333770752,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0060,0.2894736842105263,0.2894736842105263
61,CSc1nc2ccccc2n1C,CCc1cccc2nc(N)n(C)c12,0.3461538461538461,4.570614337921143,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0061,0.2631578947368421,0.2631578947368421
62,CN(C)CCCc1cccc2nc(N)[nH]c12,CCc1cccc2nc(N)n(C)c12,0.3728813559322034,4.934904098510742,genscaffold,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0062,0.22988505747126436,0.22988505747126436
63,Cn1c(N)nc2cccc(C(N)=O)c21,CCc1cccc2nc(N)n(C)c12,0.574468085106383,3.634887456893921,mmp,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0063,0.3157894736842105,0.3157894736842105
64,CCCOc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.625,3.99184250831604,mmp,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0064,0.31645569620253167,0.31645569620253167
65,CCOc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.6666666666666666,4.220468044281006,mmp,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0065,0.32894736842105265,0.32894736842105265
66,Cn1c(N)nc2cccc(CCN)c21,CCc1cccc2nc(N)n(C)c12,0.7045454545454546,4.352369785308838,mmp,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0066,0.36486486486486486,0.36486486486486486
67,CCCCOc1cccc2nc(N)n(C)c12,CCc1cccc2nc(N)n(C)c12,0.5882352941176471,4.549975872039795,mmp,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0067,0.32098765432098764,0.32098765432098764
68,CCc1cccc2nc(N)n(CC(C)C)c12,CCc1cccc2nc(N)n(C)c12,0.6326530612244898,5.447665691375732,mmp,CCc1cccc2nc(N)n(C)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0068,0.27710843373493976,0.27710843373493976
0,Cn1c(N)nc2ccccc21,Cn1c(N)nc2cccc(CO)c21,0.4888888888888889,2.383798837661743,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0000,0.36764705882352944,0.36764705882352944
1,Cn1c(N)nc2cc(CO)ccc21,Cn1c(N)nc2cccc(CO)c21,0.5319148936170213,2.5404956340789795,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0001,0.3424657534246575,0.3424657534246575
2,Cn1c(N)nc2cccc(Cl)c21,Cn1c(N)nc2cccc(CO)c21,0.6428571428571429,3.194136142730713,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0002,0.3380281690140845,0.3380281690140845
3,Cn1c(N)nc2cccc(C(F)(F)F)c21,Cn1c(N)nc2cccc(CO)c21,0.5510204081632653,3.713660478591919,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0003,0.3076923076923077,0.3076923076923077
4,Cn1c(N)nc2cc(Br)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4375,3.790082454681397,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0004,0.3013698630136986,0.3013698630136986
5,Cn1c(N)nc2ccc(CO)cc21,Cn1c(N)nc2cccc(CO)c21,0.5319148936170213,3.818583011627197,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0005,0.32432432432432434,0.32432432432432434
6,Cn1c(N)nc2cc(Cl)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4375,3.874166250228882,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0006,0.3013698630136986,0.3013698630136986
8,Cn1c(N)nc2cc(F)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4375,4.093289375305176,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0007,0.3013698630136986,0.3013698630136986
9,Cn1c(N)nc2ccc(Cl)cc21,Cn1c(N)nc2cccc(CO)c21,0.4375,4.102900981903076,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0008,0.3013698630136986,0.3013698630136986
10,Cc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.6428571428571429,4.14394474029541,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0009,0.35714285714285715,0.35714285714285715
11,Cn1c(N)nc2cc(C(N)=O)ccc21,Cn1c(N)nc2cccc(CO)c21,0.3962264150943396,4.2657341957092285,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0010,0.28205128205128205,0.28205128205128205
12,Cn1c(N)nc2cc(C(F)(F)F)ccc21,Cn1c(N)nc2cccc(CO)c21,0.3818181818181818,4.272236347198486,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0011,0.275,0.275
13,Cn1c(N)nc2c(CO)cccc21,Cn1c(N)nc2cccc(CO)c21,0.6363636363636364,4.323550701141357,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0012,0.30666666666666664,0.30666666666666664
14,Cn1c(N)nc2cc(O)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4680851063829787,4.366520404815674,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0013,0.3013698630136986,0.3013698630136986
15,Cn1c(N)nc2cc(I)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4375,4.4513373374938965,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0014,0.3013698630136986,0.3013698630136986
16,Cn1c(N)nc2cccc(F)c21,Cn1c(N)nc2cccc(CO)c21,0.6428571428571429,4.5343170166015625,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0015,0.35714285714285715,0.35714285714285715
17,Cn1c(N)nc2cc(CCO)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4705882352941176,4.564145565032959,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0016,0.32894736842105265,0.32894736842105265
18,Cn1c(N)nc2cc(C#N)ccc21,Cn1c(N)nc2cccc(CO)c21,0.4117647058823529,4.627843856811523,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0017,0.3611111111111111,0.3611111111111111
19,Cn1c(N)nc2cc(F)cc(CO)c21,Cn1c(N)nc2cccc(CO)c21,0.574468085106383,5.019537925720215,sim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0018,0.35135135135135137,0.35135135135135137
20,CCn1c(N)nc2cccc(CO)c21,Cn1c(N)nc2cccc(CO)c21,0.7045454545454546,3.932215690612793,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0019,0.2948717948717949,0.2948717948717949
21,Cc1ccc2nc(N)n(C)c2c1,Cn1c(N)nc2cccc(CO)c21,0.4375,4.029650688171387,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0020,0.3013698630136986,0.3013698630136986
22,COc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.6,4.311068058013916,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0021,0.32432432432432434,0.32432432432432434
23,Cn1c(N)nc2ccc(CCO)cc21,Cn1c(N)nc2cccc(CO)c21,0.4705882352941176,4.5723371505737305,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0022,0.3116883116883117,0.3116883116883117
24,Nc1nc2cccc(CO)c2n1C1CCCC1,Cn1c(N)nc2cccc(CO)c21,0.5454545454545454,4.66871452331543,medsim,Cn1c(N)nc2cccc(CO)c21,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,MOL0023,0.24719101123595505,0.24719101123595505
25,CC(C)n1c(N)nc2cccc(CO)c21,Cn1c(N)nc2cccc(CO)c21,0.6739130434782609,4.70958137512207,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0024,0.2875,0.2875
26,CCCn1c(N)nc2cccc(CO)c21,Cn1c(N)nc2cccc(CO)c21,0.6595744680851063,4.724544525146484,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0025,0.3,0.3
27,COCc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.7045454545454546,4.814294815063477,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0026,0.36486486486486486,0.36486486486486486
28,Cn1c(N)nc2cccc(Br)c21,Cn1c(N)nc2cccc(CO)c21,0.6428571428571429,4.912837505340576,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0027,0.3380281690140845,0.3380281690140845
29,Nc1nc2cccc(CO)c2n1C1CC1,Cn1c(N)nc2cccc(CO)c21,0.625,4.916964530944824,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,MOL0028,0.2682926829268293,0.2682926829268293
30,Nc1nc2cccc(CO)c2n1CC(F)(F)F,Cn1c(N)nc2cccc(CO)c21,0.5769230769230769,5.172889709472656,medsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0029,0.2558139534883721,0.2558139534883721
31,Cn1c(N)nc2cccc(CCO)c21,Cn1c(N)nc2cccc(CO)c21,0.7857142857142857,1.3695785999298096,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0030,0.36486486486486486,0.36486486486486486
32,CCc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.7560975609756098,2.044698476791382,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0031,0.38028169014084506,0.38028169014084506
33,Cn1c(N)nc2cccc(CN)c21,Cn1c(N)nc2cccc(CO)c21,0.7560975609756098,2.1354801654815674,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0032,0.38028169014084506,0.38028169014084506
34,Cn1c(N)nc2cccc(CF)c21,Cn1c(N)nc2cccc(CO)c21,0.7560975609756098,2.498647689819336,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0033,0.38028169014084506,0.38028169014084506
35,CCCc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(CO)c21,0.7045454545454546,3.591549873352051,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0034,0.36486486486486486,0.36486486486486486
36,Cn1c(N)nc2cccc(C#N)c21,Cn1c(N)nc2cccc(CO)c21,0.6,4.119155406951904,highsim,Cn1c(N)nc2cccc(CO)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0035,0.48484848484848486,0.48484848484848486
