,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,tanimoto_Sim,tanimoto_Cmpd1_Sim,dice_Sim,dice_Cmpd1_Sim,RAScore_pred_proba,raw_valid_score,amean,filter,score_time
393,mol2mol,feature_selection,1,393,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(O)cc1,true,1,true,0,0.38292109404570207,0.0,5.777600000000005,462.3430000000002,30,442.1830000000003,4,1,5,5,4,0,4,59.3,0.0,0,C25H20BrNO3,1292.2771502078758,2,0,0.639344262295082,0.639344262295082,0.78,0.78,0.9677634239196777,1,1.0,1.0,17.639635801315308
394,mol2mol,feature_selection,1,394,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cccc(OC)c1,true,1,true,0,0.35311355321891136,0.0,5.971500000000005,431.9190000000002,31,409.7430000000002,4,0,5,6,4,0,4,48.3,0.0,0,C26H22ClNO3,1326.0613255029698,2,0,0.7049180327868853,0.7049180327868853,0.8269230769230769,0.8269230769230769,0.8599205017089844,1,1.0,1.0,17.639635801315308
395,mol2mol,feature_selection,1,395,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccccc1C(N)=O,true,1,true,0,0.42169797802536807,0.0,5.061800000000004,444.91800000000023,32,423.7500000000002,4,1,6,6,4,0,4,82.16,0.0,0,C26H21ClN2O3,1408.2708875257267,2,0,0.6721311475409836,0.6721311475409836,0.803921568627451,0.803921568627451,0.8475512266159058,1,1.0,1.0,17.639635801315308
396,mol2mol,feature_selection,1,396,3.2953593730926514,C=Cc1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccc(C(=O)O)cc1,true,1,true,0,0.5257269429508541,0.0,5.058000000000004,381.4310000000001,29,362.27900000000017,3,1,4,5,4,0,4,59.3,0.0,0,C25H19NO3,1269.4589132105207,2,0,0.4307692307692308,0.4307692307692308,0.6021505376344086,0.6021505376344086,0.945066511631012,1,1.0,1.0,17.639635801315308
397,mol2mol,feature_selection,1,397,3.2953593730926514,CCNC(=O)n1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)c1,true,1,false,1,0.39362500106586834,0.0,5.342000000000005,461.94900000000007,33,437.75700000000023,5,1,7,6,4,0,4,73.1,0.0,0,C26H24ClN3O3,1403.8222062217346,2,0,0.6515151515151515,0.6515151515151515,0.7889908256880734,0.7889908256880734,0.8818821907043457,1,1.0,1.0,17.639635801315308
398,mol2mol,feature_selection,1,398,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cn(C(=O)NC2CCCC2)nn1,true,1,true,0,0.3708887349683108,0.0,5.054700000000004,503.99000000000035,36,477.78200000000027,7,1,9,6,4,1,5,98.88,0.0,0,C27H26ClN5O3,1503.3702675095583,2,0,0.5466666666666666,0.5466666666666666,0.7068965517241379,0.7068965517241379,0.7763549089431763,1,1.0,1.0,17.639635801315308
399,mol2mol,feature_selection,1,399,3.2953593730926514,COc1ccc2c(=O)n(Cc3ccc(C(=O)O)cc3)c(CCCCO)c(-c3ccccc3)c2c1,true,1,true,0,0.35459643988226996,0.0,4.738600000000005,457.5260000000003,34,430.3100000000003,5,2,6,9,4,0,4,88.76,0.0,0,C28H27NO5,1357.9484428264986,4,0,0.43243243243243246,0.43243243243243246,0.6037735849056604,0.6037735849056604,0.978118360042572,1,1.0,1.0,17.639635801315308
400,mol2mol,feature_selection,1,400,3.2953593730926514,CCCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(C(=O)O)cc1,true,1,true,0,0.30606438488069415,0.0,6.160300000000005,504.3800000000003,33,482.20400000000035,4,1,6,7,4,0,4,76.37,0.0,0,C27H22BrNO4,1406.5084972225704,3,0,0.59375,0.59375,0.7450980392156863,0.7450980392156863,0.9736334681510925,1,1.0,1.0,17.639635801315308
401,mol2mol,feature_selection,1,401,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(OC(N)=O)cc1,true,1,true,0,0.34912134255524735,0.0,5.529500000000004,505.3680000000003,33,484.20000000000033,5,1,7,6,4,0,4,91.38999999999999,0.0,0,C26H21BrN2O4,1410.6790271093157,2,0,0.582089552238806,0.582089552238806,0.7358490566037735,0.7358490566037735,0.9702883958816528,1,1.0,1.0,17.639635801315308
402,mol2mol,feature_selection,1,402,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1CC(=O)OC,true,1,true,0,0.4914068139097129,0.0,4.087600000000003,383.8310000000002,27,365.6870000000001,5,0,6,5,3,0,3,65.37,0.0,0,C21H18ClNO4,1086.7721852079753,2,0,0.65,0.65,0.7878787878787878,0.7878787878787878,0.9093995690345764,1,1.0,1.0,17.639635801315308
403,mol2mol,feature_selection,1,403,3.2953593730926514,COc1ccc(Cn2c(CC(C)=O)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.4041052268602116,0.0,5.510300000000004,431.9190000000001,31,409.74300000000017,4,0,5,6,4,0,4,48.3,0.0,0,C26H22ClNO3,1308.81132550297,2,0,0.5223880597014925,0.5223880597014925,0.6862745098039216,0.6862745098039216,0.9488375186920166,1,1.0,1.0,17.639635801315308
404,mol2mol,feature_selection,1,404,3.2953593730926514,O=C(O)c1ccc(Cn2c(C(=O)c3ccccc3)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.2815419184178653,0.0,6.299400000000004,493.94600000000014,36,473.7860000000003,4,1,6,6,5,0,5,76.37,0.0,0,C30H20ClNO4,1657.7838829262503,2,0,0.6610169491525424,0.6610169491525424,0.7959183673469388,0.7959183673469388,0.9822346568107605,1,1.0,1.0,17.639635801315308
405,mol2mol,feature_selection,1,405,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,true,1,false,1,0.31358260809031363,0.0,5.475500000000005,524.4360000000003,33,502.26000000000033,5,0,7,6,4,0,4,73.21000000000001,0.0,0,C26H22BrNO4S,1523.1089567339623,2,0,0.625,0.625,0.7692307692307693,0.7692307692307693,0.9624793529510498,1,1.0,1.0,17.639635801315308
406,mol2mol,feature_selection,1,406,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)O)n(C)n1,true,1,false,2,0.44027072610284007,0.0,4.394600000000003,449.89400000000023,32,429.7340000000002,6,1,8,6,4,0,4,94.19000000000001,0.0,0,C24H20ClN3O4,1420.9512815494718,2,0,0.6307692307692307,0.6307692307692307,0.7735849056603774,0.7735849056603774,0.28335776925086975,1,1.0,1.0,17.639635801315308
407,mol2mol,feature_selection,1,407,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)N(C)C)n(CC(F)F)n1,true,1,false,1,0.29833927561977913,0.0,5.126300000000005,526.9710000000002,37,501.77100000000024,6,0,10,8,4,0,4,77.2,0.0,0,C27H25ClF2N4O3,1545.0351991884277,2,2,0.5540540540540541,0.5540540540540541,0.7130434782608696,0.7130434782608696,0.3948177099227905,1,1.0,1.0,17.639635801315308
408,mol2mol,feature_selection,1,408,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(N)(=O)=O)n(CC(N)=O)n1,true,1,true,0,0.3341150791922129,0.0,2.2920999999999996,527.9900000000002,36,505.81400000000025,8,2,12,8,4,0,4,160.14,0.0,0,C24H22ClN5O5S,1676.7832541436717,2,0,0.5694444444444444,0.5694444444444444,0.7256637168141593,0.7256637168141593,0.23787817358970642,1,1.0,1.0,17.639635801315308
409,mol2mol,feature_selection,1,409,3.2953593730926514,CCC(=O)c1c(-c2cccc(C(F)(F)F)c2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(N)=O)cc1,true,1,true,0,0.31775175997994287,0.0,6.080600000000004,512.9150000000002,36,492.7550000000003,4,1,9,6,4,0,4,82.16,0.0,0,C27H20ClF3N2O3,1558.0662834494942,2,3,0.6417910447761194,0.6417910447761194,0.7818181818181819,0.7818181818181819,0.9243009686470032,1,1.0,1.0,17.639635801315308
410,mol2mol,feature_selection,1,410,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(C)n1,true,1,false,1,0.3849324350013848,0.0,4.099900000000003,483.97700000000026,33,461.8010000000002,7,0,9,6,4,0,4,91.03000000000002,0.0,0,C24H22ClN3O4S,1554.3700714245313,2,0,0.6119402985074627,0.6119402985074627,0.7592592592592593,0.7592592592592593,0.30551788210868835,1,1.0,1.0,17.639635801315308
411,mol2mol,feature_selection,1,411,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)O)cc1F,true,1,true,0,0.3664925965249176,0.0,5.800200000000004,463.8920000000002,33,444.74000000000024,4,1,7,6,4,0,4,76.37,0.0,0,C26H19ClFNO4,1461.129000318075,2,1,0.6825396825396826,0.6825396825396826,0.8113207547169812,0.8113207547169812,0.5182154774665833,1,1.0,1.0,17.639635801315308
412,mol2mol,feature_selection,1,412,3.2953593730926514,CCCCNS(=O)(=O)COc1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.16710669458082614,0.0,6.018700000000006,567.1070000000002,39,535.8590000000003,6,1,9,12,4,0,4,94.47,0.0,0,C30H31ClN2O5S,1632.5245160642883,7,0,0.6111111111111112,0.6111111111111112,0.7586206896551724,0.7586206896551724,0.9282432794570923,1,1.0,1.0,17.639635801315308
413,mol2mol,feature_selection,1,413,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccccc1,true,1,true,0,0.44850197662525587,0.0,5.309500000000005,367.4480000000001,28,346.2800000000001,3,0,3,5,4,0,4,39.07,0.0,0,C25H21NO2,1191.8833820532027,2,0,0.6481481481481481,0.6481481481481481,0.7865168539325843,0.7865168539325843,0.973429799079895,1,1.0,1.0,17.639635801315308
414,mol2mol,feature_selection,1,414,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(C(=O)O)ccc2c(=O)n1Cc1ccc(F)cc1,true,1,true,0,0.43039501962535215,0.0,5.146800000000003,429.4470000000002,32,409.28700000000015,4,1,6,6,4,0,4,76.37,0.0,0,C26H20FNO4,1389.7757750278904,2,1,0.6833333333333333,0.6833333333333333,0.8118811881188119,0.8118811881188119,0.9245256781578064,1,1.0,1.0,17.639635801315308
415,mol2mol,feature_selection,1,415,3.2953593730926514,CCCCOc1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.19151590857770037,0.0,7.141800000000006,474.0000000000001,34,445.7760000000002,4,0,5,9,4,0,4,48.3,0.0,0,C29H28ClNO3,1358.5276847576854,4,0,0.7213114754098361,0.7213114754098361,0.8380952380952381,0.8380952380952381,0.9281014800071716,1,1.0,1.0,17.639635801315308
416,mol2mol,feature_selection,1,416,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(F)cc1,true,1,true,0,0.32961010186689577,0.0,6.2111000000000045,464.3340000000002,30,445.18200000000024,3,0,5,5,4,0,4,39.07,0.0,0,C25H19BrFNO2,1295.0320377100393,2,1,0.6290322580645161,0.6290322580645161,0.7722772277227723,0.7722772277227723,0.9562814235687256,1,1.0,1.0,17.639635801315308
417,mol2mol,feature_selection,1,417,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CCNCC2)n(C)n1,true,1,true,0,0.34864002532893684,0.0,4.178200000000003,532.0440000000003,38,501.8040000000003,7,2,9,7,4,1,5,98.02,0.0,0,C29H30ClN5O3,1568.87432168073,2,0,0.5454545454545454,0.5454545454545454,0.7058823529411765,0.7058823529411765,0.26765257120132446,1,1.0,1.0,17.639635801315308
418,mol2mol,feature_selection,1,418,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1cccc(OC)c1,true,1,false,1,0.3171046874576879,0.0,6.080600000000005,476.37000000000023,31,454.1940000000003,4,0,5,6,4,0,4,48.3,0.0,0,C26H22BrNO3,1326.0613255029698,2,0,0.5522388059701493,0.5522388059701493,0.7115384615384616,0.7115384615384616,0.9286317229270935,1,1.0,1.0,17.639635801315308
419,mol2mol,feature_selection,1,419,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(C(=O)O)ccc2c(=O)n1Cc1ccc(O)cc1,true,1,true,0,0.43442308408146957,0.0,4.713300000000004,427.4560000000002,32,406.2880000000002,5,2,6,6,4,0,4,96.60000000000001,0.0,0,C26H21NO5,1386.1661345534537,2,0,0.6949152542372882,0.6949152542372882,0.82,0.82,0.9123773574829102,1,1.0,1.0,17.639635801315308
420,mol2mol,feature_selection,1,420,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(N)cc1,true,1,true,0,0.30847027607797034,0.0,5.654200000000005,461.3590000000002,30,440.19100000000026,4,1,5,5,4,0,4,65.09,0.0,0,C25H21BrN2O2,1293.0320377100393,2,0,0.6290322580645161,0.6290322580645161,0.7722772277227723,0.7722772277227723,0.9642083644866943,1,1.0,1.0,17.639635801315308
421,mol2mol,feature_selection,1,421,3.2953593730926514,CCC(=O)c1cccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)c1,true,1,true,0,0.2952947328080712,0.0,6.555600000000005,457.9570000000001,33,433.76500000000027,4,0,5,7,4,0,4,56.14,0.0,0,C28H24ClNO3,1420.7796344612077,2,0,0.7586206896551724,0.7586206896551724,0.8627450980392157,0.8627450980392157,0.8207535743713379,1,1.0,1.0,17.639635801315308
422,mol2mol,feature_selection,1,422,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(F)(F)F)n1,true,1,false,1,0.2971687414518986,0.0,5.125200000000004,551.9740000000003,37,530.8060000000002,7,0,12,7,4,0,4,91.03000000000002,0.0,0,C25H21ClF3N3O4S,1677.5581548331788,2,3,0.5774647887323944,0.5774647887323944,0.7321428571428571,0.7321428571428571,0.2542831003665924,1,1.0,1.0,17.639635801315308
423,mol2mol,feature_selection,1,423,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(NC(=O)CN)cc1,true,1,true,0,0.37462674212665836,0.0,4.860100000000003,473.96000000000026,34,449.76800000000026,5,2,7,7,4,0,4,94.19,0.0,0,C27H24ClN3O3,1427.971900429621,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.8594266176223755,1,1.0,1.0,17.639635801315308
424,mol2mol,feature_selection,1,424,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cccc(C(=O)O)c1,true,1,false,3,0.3882760666084043,0.0,5.661100000000005,445.9020000000002,32,425.74200000000025,4,1,6,6,4,0,4,76.37,0.0,0,C26H20ClNO4,1407.0257750278902,2,0,0.7457627118644068,0.7457627118644068,0.8543689320388349,0.8543689320388349,0.8683052062988281,1,1.0,1.0,17.639635801315308
425,mol2mol,feature_selection,1,425,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccncc1,true,1,false,2,0.42219329974733866,0.0,5.357900000000004,402.88100000000014,29,383.72900000000016,4,0,5,5,4,0,4,51.96,0.0,0,C24H19ClN2O2,1248.8604357608333,2,0,0.7543859649122807,0.7543859649122807,0.86,0.86,0.949804961681366,1,1.0,1.0,17.639635801315308
426,mol2mol,feature_selection,1,426,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cn(C(=O)NC)nn1,true,1,true,0,0.46775124925954525,0.0,3.741900000000002,449.8980000000002,32,429.73800000000017,7,1,9,5,4,0,4,98.88,0.0,0,C23H20ClN5O3,1392.2768002142723,2,0,0.5942028985507246,0.5942028985507246,0.7454545454545455,0.7454545454545455,0.8629133701324463,1,1.0,1.0,17.639635801315308
427,mol2mol,feature_selection,1,427,3.2953593730926514,COC(=O)Cc1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)O)cc1,true,1,true,0,0.417360039339033,0.0,4.783900000000003,461.90100000000024,33,441.74100000000027,5,1,7,6,4,0,4,85.60000000000001,0.0,0,C26H20ClNO5,1409.0693866348788,2,0,0.5606060606060606,0.5606060606060606,0.7184466019417476,0.7184466019417476,0.9744188189506531,1,1.0,1.0,17.639635801315308
428,mol2mol,feature_selection,1,428,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)O)nc1,true,1,false,2,0.41816141958207487,0.0,5.056100000000004,446.8900000000002,32,427.7380000000002,5,1,7,6,4,0,4,89.26,0.0,0,C25H19ClN2O4,1393.8908029551908,2,0,0.7096774193548387,0.7096774193548387,0.8301886792452831,0.8301886792452831,0.8562456965446472,1,1.0,1.0,17.639635801315308
429,mol2mol,feature_selection,1,429,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(C(=O)N(C)C)nc1,true,1,true,0,0.36681633334879266,0.0,5.059700000000006,473.96000000000026,34,449.76800000000026,5,0,7,6,4,0,4,72.27000000000001,0.0,0,C27H24ClN3O3,1442.4623135928487,2,0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8594440817832947,1,1.0,1.0,17.639635801315308
430,mol2mol,feature_selection,1,430,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC)n(CC(C)C)n1,true,1,false,1,0.33509492025106796,0.0,5.175000000000004,505.0180000000003,36,475.7860000000003,6,1,8,8,4,0,4,85.99,0.0,0,C28H29ClN4O3,1503.0010452226322,2,0,0.5616438356164384,0.5616438356164384,0.7192982456140351,0.7192982456140351,0.26410144567489624,1,1.0,1.0,17.639635801315308
431,mol2mol,feature_selection,1,431,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccc(C(=O)O)cc1,true,1,false,3,0.4527420937106884,0.0,5.007700000000005,411.45700000000016,31,390.28900000000016,4,1,5,6,4,0,4,76.37,0.0,0,C26H21NO4,1335.9556415990542,2,0,0.6785714285714286,0.6785714285714286,0.8085106382978723,0.8085106382978723,0.9749956130981445,1,1.0,1.0,17.639635801315308
432,mol2mol,feature_selection,1,432,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccccc1,true,1,false,2,0.3866759762549617,0.0,5.962900000000005,401.89300000000014,29,381.7330000000002,3,0,4,5,4,0,4,39.07,0.0,0,C25H20ClNO2,1244.8031310337728,2,0,0.8269230769230769,0.8269230769230769,0.9052631578947369,0.9052631578947369,0.936489999294281,1,1.0,1.0,17.639635801315308
433,mol2mol,feature_selection,1,433,3.2953593730926514,C=CCOc1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccc(C(=O)O)cc1,true,1,true,0,0.4356479319053239,0.0,4.979800000000005,411.45700000000016,31,390.28900000000016,4,1,5,7,4,0,4,68.53,0.0,0,C26H21NO4,1305.3211005072972,3,0,0.4,0.4,0.5714285714285714,0.5714285714285714,0.9869959354400635,1,1.0,1.0,17.639635801315308
434,mol2mol,feature_selection,1,434,3.2953593730926514,C=C(C)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,true,1,true,0,0.37515235974030897,0.0,5.806800000000004,463.9860000000002,32,441.81000000000023,4,0,6,5,4,0,4,56.14,0.0,0,C26H22ClNO3S,1503.2475800752661,2,0,0.59375,0.59375,0.7450980392156863,0.7450980392156863,0.9483435750007629,1,1.0,1.0,17.639635801315308
435,mol2mol,feature_selection,1,435,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)O)[nH]n1,true,1,false,1,0.43697410851791796,0.0,4.384200000000003,435.8670000000002,31,417.7230000000002,5,2,8,6,4,0,4,105.05,0.0,0,C23H18ClN3O4,1373.0982127570715,2,0,0.6307692307692307,0.6307692307692307,0.7735849056603774,0.7735849056603774,0.5625244379043579,1,1.0,1.0,17.639635801315308
436,mol2mol,feature_selection,1,436,3.2953593730926514,COc1ccc2c(=O)n(Cc3ccc(C(=O)O)cc3)c(CN)c(-c3ccccc3)c2c1,true,1,true,0,0.4992802784494364,0.0,3.8823000000000016,414.4610000000002,31,392.2850000000002,5,2,6,6,4,0,4,94.55,0.0,0,C25H22N2O4,1309.6812409324339,2,0,0.45714285714285713,0.45714285714285713,0.6274509803921569,0.6274509803921569,0.9702956080436707,1,1.0,1.0,17.639635801315308
437,mol2mol,feature_selection,1,437,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1F,true,1,true,0,0.32936056583067336,0.0,5.505500000000004,497.97500000000025,34,476.80700000000024,5,0,8,6,4,0,4,73.21000000000001,0.0,0,C26H21ClFNO4S,1595.1829939804163,2,1,0.6268656716417911,0.6268656716417911,0.7706422018348624,0.7706422018348624,0.6422719955444336,1,1.0,1.0,17.639635801315308
438,mol2mol,feature_selection,1,438,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccccc1C(=O)O,true,1,false,3,0.3882760666084043,0.0,5.661100000000005,445.9020000000002,32,425.74200000000025,4,1,6,6,4,0,4,76.37,0.0,0,C26H20ClNO4,1407.0257750278902,2,0,0.6949152542372882,0.6949152542372882,0.82,0.82,0.7176124453544617,1,1.0,1.0,17.639635801315308
439,mol2mol,feature_selection,1,439,3.2953593730926514,CCC(=O)Nc1ccc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,true,1,true,0,0.32023894168303435,0.0,6.311400000000005,472.9720000000001,34,447.7720000000003,4,1,6,7,4,0,4,68.17,0.0,0,C28H25ClN2O3,1424.5028126725852,2,0,0.7586206896551724,0.7586206896551724,0.8627450980392157,0.8627450980392157,0.9030529856681824,1,1.0,1.0,17.639635801315308
440,mol2mol,feature_selection,1,440,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccc(S(N)(=O)=O)cc1,true,1,false,1,0.4533060972850224,0.0,3.956900000000002,446.5280000000002,32,424.35200000000015,5,1,7,6,4,0,4,99.22999999999999,0.0,0,C25H22N2O4S,1472.6635350227589,2,0,0.6065573770491803,0.6065573770491803,0.7551020408163265,0.7551020408163265,0.9712358713150024,1,1.0,1.0,17.639635801315308
441,mol2mol,feature_selection,1,441,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(N)=O)n(CC(C)C)n1,true,1,true,0,0.35431278936648336,0.0,4.914300000000004,490.9910000000003,35,463.77500000000026,6,1,8,8,4,0,4,99.98,0.0,0,C27H27ClN4O3,1486.0814651638198,2,0,0.5774647887323944,0.5774647887323944,0.7321428571428571,0.7321428571428571,0.24455875158309937,1,1.0,1.0,17.639635801315308
442,mol2mol,feature_selection,1,442,3.2953593730926514,CC(=O)c1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccc(C(=O)O)cc1,true,1,true,0,0.4987934863609175,0.0,4.617600000000003,397.4300000000001,30,378.2780000000002,4,1,5,5,4,0,4,76.37,0.0,0,C25H19NO4,1319.366307404629,2,0,0.5333333333333333,0.5333333333333333,0.6956521739130435,0.6956521739130435,0.9794714450836182,1,1.0,1.0,17.639635801315308
443,mol2mol,feature_selection,1,443,3.2953593730926514,CC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cccc(S(C)(=O)=O)c1,true,1,true,0,0.3896429570163213,0.0,4.976300000000005,465.9580000000002,32,445.79800000000023,5,0,7,5,4,0,4,73.21000000000001,0.0,0,C25H20ClNO4S,1523.3674955047304,2,0,0.5522388059701493,0.5522388059701493,0.7115384615384616,0.7115384615384616,0.9737691283226013,1,1.0,1.0,17.639635801315308
444,mol2mol,feature_selection,1,444,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(C(=O)O)ccc2c(=O)n1Cc1ccc(OC)cc1,true,1,true,0,0.4073236190685579,0.0,5.016300000000004,441.48300000000023,33,418.2990000000002,5,1,6,7,4,0,4,85.60000000000001,0.0,0,C27H23NO5,1402.8988567481335,2,0,0.6612903225806451,0.6612903225806451,0.7961165048543689,0.7961165048543689,0.8983091115951538,1,1.0,1.0,17.639635801315308
445,mol2mol,feature_selection,1,445,3.2953593730926514,COc1cccc(Cn2c(C(=O)C(C)C)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)c1,true,1,true,0,0.3309632126943227,0.0,6.217500000000005,445.94600000000014,32,421.7540000000002,4,0,5,6,4,0,4,48.3,0.0,0,C27H24ClNO3,1356.945251085989,2,0,0.5588235294117647,0.5588235294117647,0.7169811320754716,0.7169811320754716,0.9574254155158997,1,1.0,1.0,17.639635801315308
446,mol2mol,feature_selection,1,446,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(C(=O)O)ccc2c(=O)n1Cc1ccccc1,true,1,true,0,0.4527420937106885,0.0,5.007700000000003,411.45700000000016,31,390.28900000000016,4,1,5,6,4,0,4,76.37,0.0,0,C26H21NO4,1338.9556415990542,2,0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.91704261302948,1,1.0,1.0,17.639635801315308
447,mol2mol,feature_selection,1,447,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(OC)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,true,1,false,2,0.3613077805031276,0.0,4.721600000000004,475.56600000000026,34,450.3660000000002,6,0,7,7,4,0,4,82.44,0.0,0,C27H25NO5S,1536.5034271286384,2,0,0.6060606060606061,0.6060606060606061,0.7547169811320755,0.7547169811320755,0.921029806137085,1,1.0,1.0,17.639635801315308
448,mol2mol,feature_selection,1,448,3.2953593730926514,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(O)cc1,true,1,false,1,0.4255066955411212,0.0,5.668500000000004,417.89200000000017,30,397.7320000000002,4,1,5,5,4,0,4,59.3,0.0,0,C25H20ClNO3,1292.2771502078758,2,0,0.8,0.8,0.8888888888888888,0.8888888888888888,0.9188855290412903,1,1.0,1.0,17.639635801315308
