SMILES,Input_SMILES,Tanimoto,NLL
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C[C@@H]1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,,7.959117889404297
CNc1cc(C(C)(C)C)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.391304347826087,7.974734783172607
CSCC(C)(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5555555555555556,7.975938320159912
CC1(C)CC(=O)N(c2cc(C(F)(F)F)c[nH]c2=O)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5,7.988735198974609
Cc1cnc(N)c(=O)[nH]1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46808510638297873,7.999212265014648
C=CC(C)(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,8.027274131774902
CC1CN(c2c[nH]c(=O)c(N)c2)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.35294117647058826,8.029104232788086
CCCc1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.39285714285714285,8.06595516204834
CC(C)C(C)(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.079109191894531
C[C@@H]1CC(C(F)(F)F)N(c2c[nH]c(=O)c(N)c2)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.096001625061035
Nc1cc(-c2ccoc2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.49019607843137253,8.101713180541992
O=c1[nH]cc(C(F)(F)F)cc1C1CC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.11099910736084
Nc1cc(OCC(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4782608695652174,8.114213943481445
Nc1cc(C(F)F)cnc1O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.49056603773584906,8.12155818939209
Nc1cc(C(F)(F)F)c(C(F)F)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4186046511627907,8.129326820373535
Nc1cc(C2(N)CC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.131692886352539
CNc1cc(CC(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5813953488372093,8.148639678955078
Nc1cc(C#CCC(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.625,8.152645111083984
Nc1c[nH]c(=O)cc1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.45652173913043476,8.154057502746582
N=c1[nH]cc(C(F)(F)F)cc1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.27906976744186046,8.156195640563965
Nc1cc(C(F)(F)F)cn(Cc2ccc(C(F)(F)F)cc2)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,8.156314849853516
Nc1cc(-n2cccn2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,8.16266918182373
Nc1cc(-c2c[nH]c(C(F)(F)F)c2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,8.171317100524902
C[C@H](N)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4864864864864865,8.191822052001953
Nc1cc(C(F)(F)F)ccn1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,8.195735931396484
O=c1[nH]cc(C(F)(F)F)cc1NCC1CC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.32653061224489793,8.21645450592041
Cc1cc(=O)[nH]cc1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4782608695652174,8.21658992767334
CCNc1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.242890357971191
NC(=O)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.44642857142857145,8.250682830810547
Nc1cc(N2CCCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.2222222222222222,8.259177207946777
CC(C)(C)n1cc(C(F)(F)F)cc(N)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.262884140014648
O=C(Nc1cc(C(F)(F)F)c[nH]c1=O)C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4,8.271644592285156
CC(C)COc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5116279069767442,8.272457122802734
COCC(C)(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.281490325927734
Nc1cc(C2OCCO2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.2892484664917
CCC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42857142857142855,8.292470932006836
Nc1cccnc1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4888888888888889,8.292778968811035
Nc1cc(CCc2ccc(C(F)(F)F)cc2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,8.29405689239502
COC(=O)c1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.300581932067871
Nc1c(F)c(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5813953488372093,8.305961608886719
Nc1c(C(F)(F)F)c[nH]c(=O)c1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5813953488372093,8.307649612426758
O=c1[nH]cc(C(F)(F)F)cc1N1CCCC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.22448979591836735,8.310165405273438
CNc1nc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4375,8.311156272888184
Nc1cc(CCO)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.320806503295898
O=c1[nH]cc(C(F)(F)F)cc1Cl,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4,8.321150779724121
Nc1ccc(C(F)(F)F)nc1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.334166526794434
Nc1c(Br)c[nH]c(=O)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,8.33682632446289
O=c1[nH]cc(C(F)(F)F)cc1Nc1ccccc1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4166666666666667,8.345743179321289
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C[C@@H]1F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5434782608695652,8.348543167114258
Nc1cc(C2(O)CCCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.55,8.350293159484863
CCOC(=O)c1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,8.362979888916016
Nc1cc(N2CCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3142857142857143,8.367595672607422
Nc1cc(C(F)(F)F)coc1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.36766242980957
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C(F)(F)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.368006706237793
C[C@@H]1CN(c2cc(C(F)(F)F)c[nH]c2=O)C(=O)O1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.369812965393066
Nc1cc(I)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5098039215686274,8.37750244140625
CSCC(F)(F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.379413604736328
Nc1cc(C(F)(F)F)c(-n2cccn2)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42857142857142855,8.38759994506836
CC(O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3953488372093023,8.388378143310547
CC(C)CSc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5102040816326531,8.391034126281738
Nc1cc(C(F)(F)F)c(C(F)(F)F)cn1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4418604651162791,8.399510383605957
O=c1[nH]cc(C(F)(F)F)cc1I,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.410083770751953
Nc1c(C(F)(F)F)c[nH]c(=O)c1I,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42857142857142855,8.413430213928223
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C(=O)O1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.414695739746094
Nc1cc(CC2CCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.416448593139648
Nc1cc(C(F)(F)F)cn(CCO)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6341463414634146,8.418428421020508
N#CC1(c2c[nH]c(=O)c(N)c2)CC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,8.41855239868164
Nc1cc(CCc2ccccc2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4489795918367347,8.42347526550293
CCCC(C)(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4807692307692308,8.424114227294922
CC(C)OC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.42736530303955
C[C@H]1CN(c2c[nH]c(=O)c(N)c2C(F)(F)F)C[C@@H]1O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.439821243286133
Nc1c(C(F)(F)F)c[nH]c(=O)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4782608695652174,8.442903518676758
Nc1cc(C(F)(F)F)csc1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.44796371459961
Cc1[nH]c(=O)c(N)cc1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,8.451210975646973
COCc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3333333333333333,8.459177017211914
C[C@H](N)Cc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4827586206896552,8.460896492004395
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C[C@@H]1O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4117647058823529,8.462630271911621
CC(C)(C)c1cc(N)c(=O)[nH]c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.463010787963867
Nc1cc(-c2ccco2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.463778495788574
CCN(C)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5,8.468128204345703
Nc1cc(C(F)(F)F)cn(C(=O)O)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.41304347826086957,8.479663848876953
C[C@@H]1CCN(c2c[nH]c(=O)c(N)c2)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4186046511627907,8.480883598327637
O=c1[nH]cc(C(F)(F)F)cc1NCCC(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,8.492545127868652
Nc1cc(NC2CCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46808510638297873,8.510077476501465
Nc1cc(NC2CCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.30434782608695654,8.511045455932617
CC(C)(CO)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.515775680541992
C=CCNc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.44642857142857145,8.516071319580078
CNc1cc(C(F)(F)F)cn(C)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3584905660377358,8.532499313354492
Nc1cc(C2(C(F)(F)F)CCCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.32727272727272727,8.535053253173828
CCN(CC)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3888888888888889,8.537137031555176
Nc1cc(C(F)(F)F)cn(CCF)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.538093566894531
CCC(C)(C)Cc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.391304347826087,8.543031692504883
CC1(Nc2cc(C(F)(F)F)c[nH]c2=O)CC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.55,8.543630599975586
CC(C)OC(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.37037037037037035,8.548590660095215
CCCOC(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,8.548916816711426
Nc1cc(C(F)(F)F)c(C(F)(F)C(F)(F)F)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4864864864864865,8.557348251342773
CC(C)(C)C#Cc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6190476190476191,8.559120178222656
CCOC(=O)CNc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,1.0,8.561697959899902
CCCOC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4,8.563373565673828
Nc1ncc(C(F)(F)F)cc1O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42857142857142855,8.57370662689209
C[C@H](CO)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.581992149353027
C[C@H](O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3018867924528302,8.584908485412598
C/N=c1\[nH]cc(C(F)(F)F)cc1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,8.584983825683594
CC(C)SCc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.591123580932617
Nc1cc(C2=CCCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3333333333333333,8.592802047729492
CC(C)COC(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3673469387755102,8.597295761108398
Nc1cc(Cc2c[nH]c(=O)c(C(F)(F)F)c2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.599916458129883
CCCCCc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4583333333333333,8.603570938110352
Nc1cc(C(F)(F)F)cc(=O)[nH]1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.60571002960205
CC(C)COC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3050847457627119,8.607562065124512
O=c1[nH]cc(C(F)(F)F)cc1NC1CC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4782608695652174,8.61661148071289
CC(C)(C)CSc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4716981132075472,8.619171142578125
CC1(C)CN(c2c[nH]c(=O)c(N)c2)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.35,8.620094299316406
CC1(C)CC(Nc2cc(C(F)(F)F)c[nH]c2=O)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42,8.621048927307129
Nc1c(C(F)(F)F)c[nH]c(=O)c1Br,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.621132850646973
CC(C)Oc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.626873016357422
NCCn1cc(C(F)(F)F)cc(N)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.55,8.637918472290039
Nc1cc(C2(F)CC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.640039443969727
O=c1[nH]cc(C(F)(F)F)cc1N1CCCCC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4186046511627907,8.641541481018066
C/C(=N\O)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4,8.643017768859863
CC(C)(C)Sc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3333333333333333,8.646400451660156
Nc1cc(C2(N)CCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42,8.673460006713867
CNc1cc(C)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.676592826843262
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C(C)(C)O1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5555555555555556,8.684896469116211
CC(C)[C@H]1CN(c2cc(C(F)(F)F)c[nH]c2=O)C(=O)O1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46808510638297873,8.702229499816895
C[C@H](N)C(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.34615384615384615,8.704560279846191
CCNC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4716981132075472,8.706984519958496
CSCCCc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,8.707878112792969
Nc1c(F)c[nH]c(=O)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3673469387755102,8.709050178527832
Nc1cc(NC2CCCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,8.710601806640625
Nc1cc(-c2nnn[nH]2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5,8.71955680847168
Nc1cc(C(F)(F)F)c(-c2ccccn2)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5434782608695652,8.721146583557129
CC(C)(C)CCc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4807692307692308,8.72447681427002
CC(C)(C)C(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3673469387755102,8.738816261291504
C#CC(C)(C)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.45454545454545453,8.739216804504395
Nc1cc(C(F)(F)F)c(NCC(F)(F)F)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,8.742568969726562
Nc1cc(/C=C\C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4583333333333333,8.744407653808594
C[C@@H]1CC(=O)N(c2c[nH]c(=O)c(N)c2)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3877551020408163,8.7460355758667
CCCC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.751132011413574
Nc1cc(-c2ccccn2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,8.76043701171875
O=c1[nH]cc(C(F)(F)F)cc1CO,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.766009330749512
Nc1c(C(F)(F)F)c[nH]c(=O)c1[N+](=O)[O-],Nc1cc(C(F)(F)F)c[nH]c1=O,0.35294117647058826,8.767027854919434
CCCn1cc(C(F)(F)F)cc(N)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.782346725463867
CN(CC(F)(F)F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3684210526315789,8.782499313354492
Nc1cc(N)c(=O)[nH]c1Br,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3877551020408163,8.832491874694824
CCCC(F)(F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,8.837982177734375
Nc1cc(C(F)(F)F)c(-c2c[nH]c(=O)c(N)c2)cn1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.46296296296296297,8.843341827392578
C[C@H]1CNC(=O)N1c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4090909090909091,8.845364570617676
Cc1cc[nH]c(=O)c1N,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.852752685546875
C[C@@H]1CN(c2cc(C(F)(F)F)c[nH]c2=O)C[C@@H]1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5208333333333334,8.855687141418457
O=c1[nH]cc(C(F)(F)F)cc1O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.42857142857142855,8.86001968383789
O=c1[nH]cc(C(F)(F)F)cc1NCCO,Nc1cc(C(F)(F)F)c[nH]c1=O,0.625,8.860342979431152
O=c1[nH]cc(C(F)(F)F)cc1NCC(F)(F)C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.860885620117188
CCC(C)Cc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,8.862774848937988
C/N=c1/[nH]cc(C(F)(F)F)cc1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.33962264150943394,8.871137619018555
CCSc1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4406779661016949,8.874561309814453
Nc1cc[nH]c(=O)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3673469387755102,8.875429153442383
Nc1cc(-c2cccnc2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5121951219512195,8.876433372497559
CN(C)C(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.44642857142857145,8.877652168273926
C[C@H]1CN(c2c[nH]c(=O)c(N)c2)C[C@@H]1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5434782608695652,8.881389617919922
CC(C)c1cc(N)c(=O)[nH]c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3877551020408163,8.882177352905273
CC(=O)CNc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.882994651794434
Nc1cc(C(F)(F)F)c(CCC(F)(F)F)[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.895586967468262
Nc1ccc(=O)[nH]c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4716981132075472,8.899531364440918
Nc1cc(C2=CCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.907073974609375
Nc1cc(C2(F)CCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.913535118103027
Nc1cc(C(O)(C(F)(F)F)C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4,8.915590286254883
C[C@@H](N)C(=O)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.915735244750977
Nc1cc(CN2CCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4583333333333333,8.91716480255127
CC(C)NC(=O)c1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4318181818181818,8.921854019165039
CC(c1c[nH]c(=O)c(N)c1)C(C)(C)C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4716981132075472,8.923656463623047
CCCN(CC(F)(F)F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5555555555555556,8.935277938842773
CC1CN(c2cc(C(F)(F)F)c[nH]c2=O)C(=O)N1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.41304347826086957,8.9391450881958
CC(C)NC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.942963600158691
O=c1[nH]cc(C(F)(F)F)cc1N1CCOCC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,8.944175720214844
Nc1cc(Cc2cccs2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.28888888888888886,8.945518493652344
Nc1cc(Cc2c[nH]c(C(F)(F)F)c2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.32142857142857145,8.949482917785645
Nc1cc(C(F)(F)F)c(N)nc1O,Nc1cc(C(F)(F)F)c[nH]c1=O,,8.949880599975586
Nc1cc(C(F)(F)F)co1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.423728813559322,8.956217765808105
O=c1[nH]cc(C(F)(F)F)cc1NC1CCC1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3829787234042553,8.959981918334961
COCC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.49019607843137253,8.973597526550293
CCCOc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3673469387755102,8.974513053894043
CC(C)c1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,8.977338790893555
CC(C)=Cc1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.32142857142857145,8.979811668395996
Nc1cc(-c2ccc(F)cc2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.36,8.981094360351562
CC(C)Cc1c[nH]c(=O)c(N)c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3793103448275862,8.984394073486328
CC(C)(F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.003623008728027
CC(F)c1c[nH]c(=O)c(N)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3877551020408163,9.018689155578613
Nc1cc(C(F)(F)F)cn(C(CO)C(F)(F)F)c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3958333333333333,9.023959159851074
O=c1[nH]cc(C(F)(F)F)cc1NCc1ccc(C(F)(F)F)cc1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5116279069767442,9.028597831726074
Nc1cc(NC(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.375,9.035685539245605
CC1CN(c2c[nH]c(=O)c(N)c2C(F)(F)F)C1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.5813953488372093,9.04001522064209
Nc1cc(Cn2cc(C(F)(F)F)cn2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,,9.044088363647461
Nc1cc(CC2CCCCC2)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.3333333333333333,9.047981262207031
Nc1cc(C(F)F)c([N+](=O)[O-])[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.49019607843137253,9.050353050231934
